player_id,name,role,round,home_average,away_average,overall_average,current_price,matches_played,rating,team_id,match_minus_1,match_minus_2,last_2_average,target_points,unique_id,team,matchup_prob_win,matchup_prob_draw,matchup_prob_loss,is_home,opponent,form_trend,home_away_diff,price_per_point,price_efficiency,recent_momentum,home_form_interaction,away_form_interaction,location_adjusted_average,matchup_strength,team_expected_performance,delantero_matchup_bonus,centrocampista_matchup_bonus,defensa_matchup_bonus,portero_matchup_bonus,home_matchup_boost,difficult_matchup,easy_matchup
5313988280c359915f000011,Portu,delantero,13,3.3333333333333335,2.25,2.9,1000000,10,1,520347e4b8d07d930b00000f,0,0,0.0,0.0,4297bfce7c8b063f984aaddba386a0832fc56fba998f97d51fabf6fb8c746fc8,Girona,0.17170919729723452,0.21552464764204612,0.6127661550607193,0,Betis,-2.9,1.0833333333333335,333333.3333333333,2.8999999999999998e-06,0.0,0.0,2.25,2.25,-0.44105695776348475,0.7306522395337497,0.34341839459446905,0.0,0.0,0.0,0.0,1,0
521463d530da105102000049,Raúl Fernández,portero,13,0.0,0.0,0.0,1000000,0,1,52038563b8d07d930b00008a,0,0,0.0,0.0,37b9cc6732be8c9ad79d54072419517cf95fd10144f5fcfc06427aaf50cefa3d,Alaves,0.36861554705028376,0.31041309225287056,0.32097136069684573,1,Celta,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.047644186353438034,1.4162597334037217,0.0,0.0,0.0,1.0185429589547315,0.18430777352514188,0,0
577fc05cd0b969de4e1a7096,Chimy Ávila,delantero,13,0.0,1.0,0.8,1000000,5,1,504e581e4d8bec9a670000cc,0,0,0.0,0.0,32cb049e6e2c417a2a0d9064167be6163073045b99cfae169ecb9b366f20627e,Betis,0.6127661550607193,0.21552464764204612,0.17170919729723452,1,Girona,-0.8,-1.0,1111111.111111111,8.000000000000001e-07,0.0,0.0,0.0,0.0,0.44105695776348475,2.053823112824204,1.2255323101214386,0.0,0.0,0.0,0.30638307753035965,0,1
504f65934d8bec9a670007c9,Parejo,centrocampista,13,2.8333333333333335,2.3333333333333335,2.5833333333333335,2656572,12,2,51b890f5b986415a2c000012,0,2,1.0,0.0,c739dda58e1f1bb1d7af9354c5f5c625f79d917ac733db0ec3def4e315dedd85,Villarreal,0.6623437849425104,0.20368851881027736,0.13396769624721214,1,Mallorca,-1.5833333333333335,0.5,990026.8322981365,9.724311380731761e-07,0.8,2.8333333333333335,0.0,2.8333333333333335,0.5283760886952983,2.190719873637809,0.0,0.7948125419310125,0.0,0.0,0.3311718924712552,0,1
53c61e5c3554a2ca66000014,Lejeune,defensa,13,5.666666666666667,4.666666666666667,5.066666666666666,20096421,15,5,504e581e4d8bec9a670000ca,8,-1,3.5,6.0,fc098d4f15e8d84b27f4f0e3ebc54a29083d4b6bb7ab4625e62fa25bc30c4baa,Vallecano,0.42886245724454736,0.290776712497077,0.2803608302583757,0,Oviedo,-1.5666666666666664,1.0,3889629.8709677425,2.521178605218644e-07,4.3999999999999995,0.0,4.666666666666667,4.666666666666667,0.14850162698617164,1.577364084230719,0.0,0.0,0.5742508134930858,0.0,0.0,0,0
535d291c74bf632c030004d2,Gayá,defensa,13,4.285714285714286,0.3333333333333333,2.4615384615384617,11006177,13,4,504e581e4d8bec9a670000cb,7,1,4.0,9.0,838615f49f15922c3110f3c9b2f6637140cba15bd75b732016e3d7c94a01c981,Valencia,0.47325621433124054,0.2681338324822893,0.25860995318647023,1,Levante,1.5384615384615383,3.952380952380952,4296705.735735735,2.2365063377941874e-07,4.6000000000000005,4.285714285714286,0.0,4.285714285714286,0.2146462611447703,1.687902475476011,0.0,0.0,0.6073231305723852,0.0,0.23662810716562027,0,0
51d70ed7a7178a7654000012,Mojica,defensa,13,5.285714285714286,3.875,4.533333333333333,19583794,15,4,504e581e4d8bec9a670000d2,7,4,5.5,4.0,9997c681c2945cf86bd47a468a4999c1b6a496cbcc29d4e82d2f41199837e77b,Mallorca,0.13396769624721214,0.20368851881027736,0.6623437849425104,0,Villarreal,0.9666666666666668,1.4107142857142856,4226718.129496403,2.3148391641238328e-07,5.800000000000001,0.0,3.875,3.875,-0.5283760886952983,0.6055916075519138,0.0,0.0,0.2358119556523508,0.0,0.0,1,0
5590e613b804493642903d44,Yeray,defensa,13,0.0,0.0,0.0,1000000,0,1,504e581e4d8bec9a670000c9,0,0,0.0,0.0,1cbfe6c138b5738488fa26d5b4c3ccc20dc46fbfa276b26b67c57fb5343c4478,Ath Bilbao,0.14106166168444886,0.18864533598519112,0.6702930023303599,0,Barcelona,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,-0.529231340645911,0.6118303210385376,0.0,0.0,0.23538432967704442,0.0,0.0,1,0
574dc94bb9278bf5518b1e7b,Budimir,delantero,13,5.142857142857143,3.0,4.071428571428571,40154669,14,6,504e581e4d8bec9a670000d1,0,3,1.5,1.0,1c20b7813e5b52761a6c92ae8ef39dd372ed197dc0f88ee46d9be20641812e63,Osasuna,0.34292529204470634,0.30519241201389724,0.3518822959413964,1,Sociedad,-2.571428571428571,2.1428571428571432,9626119.28082192,1.0139365291315366e-07,1.2000000000000002,5.142857142857143,0.0,5.142857142857143,-0.008957003896690074,1.3339682881480162,0.6858505840894127,0.0,0.0,0.0,0.17146264602235317,0,0
51cab26c01d64ad470000096,Gazzaniga,portero,13,3.625,4.166666666666667,3.857142857142857,19097575,14,4,520347e4b8d07d930b00000f,6,2,4.0,5.0,9e585902010fb07f2e4f30b432f0bbc2e583dda1cb821e142f90271bb2e0cf42,Girona,0.17170919729723452,0.21552464764204612,0.6127661550607193,0,Betis,0.1428571428571428,-0.541666666666667,4826101.985559567,2.0197029503184866e-07,4.3999999999999995,0.0,4.166666666666667,4.166666666666667,-0.44105695776348475,0.7306522395337497,0.0,0.0,0.0,0.580850767408921,0.0,1,0
5590e248b804493642903cdc,Remiro,portero,13,3.7142857142857144,3.875,3.8,9693251,15,3,504e581e4d8bec9a670000ce,3,2,2.5,3.0,05abff1ba44ef65e94fd5e6b86c4caa92ba02d2bec22a71632f7022f507532fe,Sociedad,0.3518822959413964,0.30519241201389724,0.34292529204470634,0,Osasuna,-1.2999999999999998,-0.1607142857142856,2485448.9743589745,3.9202533804190153e-07,2.5999999999999996,0.0,3.875,3.875,0.008957003896690074,1.3608392998380863,0.0,0.0,0.0,0.9856120619329405,0.0,0,0
51be2a920edbb52c1a00002a,Lewandowski,delantero,13,6.285714285714286,6.2,6.25,76713181,12,7,504e581e4d8bec9a670000c7,10,19,14.5,2.0,ea5cd99a3f73335c1eb6c2b5ada406466888ea58cddefe306e5d9ccc4faec0d0,Barcelona,0.6702930023303599,0.18864533598519112,0.14106166168444886,1,Ath Bilbao,8.25,0.08571428571428541,12080815.905511811,8.147230917200526e-08,13.600000000000001,6.285714285714286,0.0,6.285714285714286,0.529231340645911,2.1995243429762708,1.3405860046607199,0.0,0.0,0.0,0.33514650116517997,0,1
5402cba8e8a4c9292a000287,Christensen,defensa,13,3.8,1.5,2.5454545454545454,1000000,11,1,504e581e4d8bec9a670000c7,0,0,0.0,0.0,acd5a0749e17af0bee1ad8ac65f17e44941c2a12250d3c60eb5488d797e2c30b,Barcelona,0.6702930023303599,0.18864533598519112,0.14106166168444886,1,Ath Bilbao,-2.5454545454545454,2.3,378006.87285223365,2.5454545454545456e-06,0.0,3.8,0.0,3.8,0.529231340645911,2.1995243429762708,0.0,0.0,0.7646156703229555,0.0,0.33514650116517997,0,1
51b89bd5e401a15f2c000140,Cabrera,defensa,13,6.444444444444445,4.8,5.857142857142857,20907107,14,5,504e581e4d8bec9a670000d0,2,4,3.0,7.0,0d9d2a0656b09b307fbbcbe473b2592193d45bd3a947c3d74282903f13b555fb,Espanol,0.45335416290825903,0.285241069063859,0.26140476802788193,1,Sevilla,-2.8571428571428568,1.6444444444444448,3509586.306954437,2.8015080504169497e-07,2.8,6.444444444444445,0.0,6.444444444444445,0.1919493948803771,1.6453035577886361,0.0,0.0,0.5959746974401885,0.0,0.22667708145412951,0,0
51bb6cd9b986415a2c00001e,Alaba,defensa,13,0.0,1.0,1.0,1000000,3,1,504e581e4d8bec9a670000c6,0,0,0.0,0.0,27860a46491da46ca1d227b7656275d8b643e16788e1a4565fcd33dbd92db69b,Real Madrid,0.6960645994056374,0.17830876834869272,0.12562663224566983,0,Elche,-1.0,-1.0,909090.9090909091,1e-06,0.0,0.0,1.0,1.0,0.5704379671599675,2.2665025665656047,0.0,0.0,0.7852189835799838,0.0,0.0,0,1
5210908da776cc826b000067,Darder,centrocampista,13,4.142857142857143,4.375,4.266666666666667,21044365,15,5,504e581e4d8bec9a670000d2,5,3,4.0,2.0,76d55fc4970c524ff54d4c82867fc9a9eddae4582371a906f6909b97d14e32d4,Mallorca,0.13396769624721214,0.20368851881027736,0.6623437849425104,0,Villarreal,-0.2666666666666666,-0.23214285714285676,4819320.229007634,2.0274627752686607e-07,4.2,0.0,4.375,4.375,-0.5283760886952983,0.6055916075519138,0.0,0.16076123549665455,0.0,0.0,0.0,1,0
505d8a247e438909310001c5,Rubén García,delantero,13,5.333333333333333,2.2857142857142856,3.6923076923076925,7255360,13,3,504e581e4d8bec9a670000d1,3,3,3.0,2.0,5790c2f5fa54e6f1917f125a9a8fe5fc583d8a6ec0602f2c0f29d9f45f8be42f,Osasuna,0.34292529204470634,0.30519241201389724,0.3518822959413964,1,Sociedad,-0.6923076923076925,3.0476190476190474,1913178.093306288,5.089075789909381e-07,3.0,5.333333333333333,0.0,5.333333333333333,-0.008957003896690074,1.3339682881480162,0.6858505840894127,0.0,0.0,0.0,0.17146264602235317,0,0
57791b1d563eecc513bbd95b,Takuma Asano,delantero,13,3.3333333333333335,1.5,2.6,1000000,10,1,504e581e4d8bec9a670000d2,1,2,1.5,1.0,15017b11e3db09cd3af80e03c67e48e4be730f28562a98b9453e1a3f927c757f,Mallorca,0.13396769624721214,0.20368851881027736,0.6623437849425104,0,Villarreal,-1.1,1.8333333333333335,370370.37037037034,2.6e-06,1.4,0.0,1.5,1.5,-0.5283760886952983,0.6055916075519138,0.2679353924944243,0.0,0.0,0.0,0.0,1,0
57583b4733dbe3424c05e8ee,Luis Milla,centrocampista,13,6.857142857142857,5.625,6.2,60050966,15,7,504e581e4d8bec9a670000cd,5,12,8.5,5.0,dd7524c8c814c48a0c187de87abf6a61aaaefbd371a640bb361ca7ce6571ce13,Getafe,0.18427623732856296,0.27560375670840787,0.5401200059630292,1,Ath Madrid,2.3,1.2321428571428568,9531899.365079366,1.0324563305109863e-07,7.800000000000001,6.857142857142857,0.0,6.857142857142857,-0.35584376863446626,0.8284324686940968,0.0,0.22113148479427555,0.0,0.0,0.09213811866428148,1,0
